latitude,longitude,avg_rating,num_of_reviews,CreditCards,OutdoorSeating,TakeOut,cat_restaurante brasileño,cat_restaurante caribeño,cat_restaurante centroamericano,cat_restaurante chileno,cat_restaurante colombiano,cat_restaurante cubano,cat_restaurante dominicano,cat_restaurante ecuatoriano,cat_restaurante latinoamericano,cat_restaurante mexicano,cat_restaurante paraguayo,cat_restaurante peruano,cat_restaurante puertorriqueño,cat_restaurante uruguayo,cat_restaurante venezolano,cluster
36.1933135,-101.2024383,4.3,44.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
37.3090762,-121.8861618,3.9,256.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37.2501606,-121.8331191,4.3,28.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34.0037362,-118.243594,4.6,15.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
41.8324963,-87.792954,4.2,66.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
30.0915193,-95.5071461,3.8,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
41.5081071,-90.5666784,3.7,116.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
25.7981775,-80.2235252,4.4,283.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31.4991295,-106.1551473,4.5,57.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
33.4957194,-112.2221734,4.5,278.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29.7254737,-95.4949741,3.5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
43.4975929,-73.7840499,4.0,68.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
33.3928971,-111.8132323,4.3,147.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33.3049355,-96.9796064,4.5,124.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
28.0800276,-82.43424759999999,5.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33.5249784,-112.2038789,4.0,208.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33.8317502,-118.004557,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32.7553542,-117.220991,3.9,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26.1660807,-98.0276434,4.3,62.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
26.1532562,-97.9908575,4.6,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
32.5488176,-94.3761925,3.9,77.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
32.7324754,-97.2708083,4.7,167.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
32.7263541,-96.84511,4.8,216.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
30.0840869,-81.71405299999999,3.6,158.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.8193953,-73.91642879999999,4.2,38.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
30.3213164,-95.4552391,4.2,78.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
34.0673772,-117.3255035,4.2,332.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33.9175594,-117.2846363,4.3,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33.8055148,-117.8826949,4.8,128.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
29.569548,-97.998806,3.9,58.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
29.6629868,-97.9673326,4.0,108.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
32.3516298,-95.3108168,4.1,188.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
37.963348,-122.0612797,3.8,38.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29.371727,-98.49764,4.7,108.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
29.3662366,-98.4947297,4.3,128.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
29.4031124,-98.4610558,4.4,84.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
29.3610479,-98.4374075,4.7,61.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
29.4191065,-98.524249,4.1,15.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
40.7023682,-73.8112644,4.6,40.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
25.7801706,-80.13260729999999,4.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29.517131,-98.46208,3.7,84.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
42.9225046,-75.8369797,4.9,38.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
26.0944113,-80.3690488,4.6,48.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.2536188,-89.0332323,3.8,187.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
25.9038174,-97.4982116,4.4,135.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
27.9266629,-82.4530774,3.8,38.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27.9484786,-82.45504679999999,4.6,18.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29.7283201,-95.4378911,4.5,95.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
26.131154,-98.2149419,4.2,112.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
26.1788001,-97.9913936,4.4,67.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
26.0326128,-80.21810839999999,4.7,158.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33.7346528,-96.5548827,4.6,117.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
29.8124542,-95.3825149,4.9,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
29.9199139,-95.4454725,4.4,34.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
28.5409612,-81.3703362,4.2,153.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38.3471228,-121.9976846,3.2,38.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36.0548517,-118.9886824,4.4,68.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35.401241299999995,-119.1095023,4.1,18.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28.3334522,-81.516055,3.4,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33.8324954,-117.9803307,4.2,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29.7438629,-94.9512326,4.3,168.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
33.6538582,-117.3698618,4.6,151.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29.4839798,-98.397409,4.5,68.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
35.3532722,-119.1461227,4.6,56.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34.098532899999995,-118.3435667,4.6,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34.2279935,-118.4543696,4.0,37.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
40.7498767,-73.8640685,3.7,128.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
28.7708752,-96.9798647,4.3,208.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
41.8442232,-87.71161459999999,4.5,118.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
41.8440605,-87.7299579,4.3,14.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
26.0738659,-97.4981308,4.4,106.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
33.1240597,-96.8903321,4.2,78.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
34.1335316,-118.265937,4.7,187.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31.660269,-106.2450107,4.7,258.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
42.0328321,-88.18027339999999,4.5,215.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
28.6966193,-81.34657419999999,4.4,248.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.6752888,-95.5543715,3.8,368.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
26.1749788,-81.71736709999999,4.3,351.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33.6979633,-117.8278146,4.5,14.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34.0572701,-118.2693634,4.0,298.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28.0360098,-80.6171244,4.4,58.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.0556248,-117.939042,4.3,150.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33.9173724,-118.1069848,4.6,204.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29.7328121,-95.8469149,4.3,34.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
31.9583479,-110.7721607,4.6,136.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32.832713,-109.713472,4.6,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26.014522,-80.251306,3.9,106.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.9764468,-122.0335942,3.3,244.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
26.2306766,-98.3269935,4.8,65.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
26.1884132,-98.1520341,4.4,163.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
26.211029,-98.1727905,4.2,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
26.2358729,-98.3623331,4.5,92.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
26.1985002,-98.1830245,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
28.5704026,-81.286614,4.8,105.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34.023064999999995,-117.959274,4.7,137.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37.8043998,-122.2730803,3.9,77.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33.4693377,-112.1346955,4.3,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40.7195181,-73.99469859999999,4.4,85.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
40.7043501,-73.9283928,4.5,36.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
40.6973427,-73.9110002,5.0,8.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
40.701961,-73.90644309999999,4.8,86.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
40.702004,-73.92437439999999,4.5,54.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
40.7186453,-73.84156639999999,4.5,18.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
25.9446483,-80.1648689,3.4,16.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34.0445056,-118.2919656,4.3,227.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25.7666972,-80.1951587,4.0,58.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25.9093062,-97.4982832,4.2,37.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
38.3937644,-121.4155197,3.8,148.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29.9164933,-95.614534,2.3,8.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
29.7503732,-95.7998079,4.5,498.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
26.616953,-80.061402,4.2,78.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40.6913201,-73.9087522,4.4,334.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
42.1337472,-77.913755,4.7,130.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
28.3181482,-80.6087719,4.4,73.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38.5909964,-121.5545757,4.1,108.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33.9885665,-118.2011493,3.8,36.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33.8461056,-116.5296958,4.6,174.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31.4244412,-103.4991719,4.0,116.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
33.8700423,-117.9240122,4.4,58.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27.9352186,-82.5052918,4.8,114.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35.626725,-120.6926433,4.5,228.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28.059122,-82.5337696,4.9,48.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32.7630505,-96.6784007,4.5,146.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
40.76975,-73.988481,3.7,18.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
33.6422948,-97.119961,4.1,57.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37.5709868,-122.3103087,4.2,85.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40.6728752,-73.9830302,4.1,74.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
40.7580431,-73.8614523,4.0,98.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
38.927013,-121.05698,3.4,38.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31.3421796,-109.5527134,4.5,77.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
42.1194163,-88.257232,4.0,168.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
29.82921,-95.430808,4.1,28.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
41.5002693,-74.0120007,4.1,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
41.5239565,-74.0299663,3.9,58.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
28.9825452,-95.9464282,3.0,275.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
33.9451453,-118.3169676,4.7,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33.9301823,-118.3529603,4.8,48.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35.4795954,-120.6579616,4.2,33.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32.9507711,-117.1067634,3.6,226.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33.0335549,-96.9913713,4.4,47.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
38.297889,-122.4755743,4.3,148.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30.150026,-95.206605,4.1,68.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
28.6706583,-81.492265,3.2,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28.5648787,-81.1736055,4.4,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26.2950301,-98.1630723,4.1,188.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
37.6320257,-122.0670493,4.3,178.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25.7682752,-80.2223834,3.6,25.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29.7813156,-95.2189657,4.1,26.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
33.5377881,-112.1545135,3.8,73.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37.9345478,-122.3379505,4.4,65.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27.5024709,-99.5086208,4.2,28.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
41.9458033,-87.7634051,4.6,259.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
40.917159,-73.9014303,4.0,178.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
34.0321669,-118.3414869,4.0,48.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25.6878577,-80.3478981,4.1,24.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28.4287034,-81.4053454,4.6,213.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41.087341,-73.8609505,5.0,16.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
41.0154521,-73.8710802,4.4,18.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
33.063554499999995,-96.8869112,2.5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
38.4668478,-122.7487535,3.9,188.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38.6134286,-122.8700708,4.3,38.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38.4292958,-122.734636,3.8,28.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37.3991008,-121.9398465,4.2,13.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40.7253379,-73.9465232,4.4,75.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
34.0363438,-118.2599539,4.1,38.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34.0168182,-118.4096013,4.8,15.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.995116,-87.66976299999999,2.9,45.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
37.6304079,-122.4179995,4.3,86.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38.3163307,-88.90220699999999,5.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
27.538874,-99.484455,4.5,28.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
33.7443641,-117.9209183,4.9,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32.508809,-94.625108,4.7,225.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
37.8812572,-122.2903491,4.5,66.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28.3930009,-81.4656826,4.5,78.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28.414028,-81.40446879999999,4.8,48.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38.4455742,-122.7524543,4.4,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37.6020323,-120.9930765,4.2,38.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34.040777299999995,-118.1936871,3.9,98.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34.1015889,-118.2955793,3.5,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40.6398331,-73.581681,4.2,250.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
33.9747292,-118.2362403,4.5,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40.8109158,-73.0797257,4.4,55.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
32.7316687,-97.1115019,3.9,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
34.018118,-118.1581226,5.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33.6702028,-117.7886583,3.5,28.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34.1493839,-118.4380162,4.7,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40.722242,-73.563131,4.1,48.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
25.6381277,-80.42543979999999,4.6,20.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37.3833257,-122.0183692,4.7,78.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
41.953592,-87.76740889999999,3.9,134.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
37.9463028,-122.525475,3.9,67.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32.6762807,-117.0939167,4.4,115.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33.064685,-117.2934252,4.3,34.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33.9196139,-118.4118667,4.3,207.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33.9014055,-118.4181733,4.6,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
34.029878,-118.264378,4.6,264.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32.8636473,-96.6560344,4.4,522.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
29.5297753,-94.759148,4.7,16.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
26.1637096,-80.2236163,4.5,28.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.7482295,-96.6237092,4.3,178.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
25.7297897,-80.4101486,4.1,275.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30.0733631,-95.4943821,4.5,193.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
41.9026539,-87.6945739,4.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
41.94606,-87.7276333,4.7,128.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
28.4479061,-81.4023819,4.1,68.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26.6910546,-80.1850305,4.8,97.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.1501492,-97.9179921,4.5,105.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
26.0464744,-80.2365769,4.3,93.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26.1472713,-98.0460299,4.7,74.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
37.7743167,-122.2183806,4.5,132.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40.7658389,-73.21103600000001,4.3,86.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
29.9354619,-95.242878,4.0,44.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
41.7881415,-87.74230419999999,2.2,58.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
27.5288301,-99.5045844,3.7,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
37.3608955,-121.8368238,4.3,138.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37.7387939,-121.4412033,4.4,407.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33.8380013,-118.3849379,3.6,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27.9237512,-82.340296,4.7,113.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33.7263125,-117.9059668,3.5,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37.9583577,-122.0402034,4.2,108.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37.7075371,-121.0836394,4.5,57.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33.6646821,-116.1821014,4.4,248.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28.3737474,-80.6993865,4.7,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.64115,-117.92001,4.0,145.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28.8952778,-99.1091667,4.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
40.7175001,-73.9493518,4.0,188.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
40.6751107,-73.9601651,4.5,118.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
40.9874242,-73.80992719999999,4.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
38.578127,-122.5789193,4.2,118.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
41.061905,-124.1407299,3.7,34.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37.2519376,-121.8630212,3.4,67.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30.045566,-95.6093946,4.4,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
40.756577,-73.92562,4.6,38.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
